code,updated_at,roe,gross_margin,debt_ratio,revenue_growth,profit_growth
688568,2026-04-24,-0.07,,28.5609,,24.9905
300878,2026-04-24,1.61,,16.2142,,13.5326
301678,2026-04-24,4.4,,21.7662,,8.4939
300727,2026-04-24,3.62,,40.4612,,23.4102
920857,2026-04-24,1.81,,35.1619,,8.868
002903,2026-04-24,3.48,,24.0799,,5.9081
600863,2026-04-24,2.94,,51.4652,,3266.8766
301591,2026-04-24,10.83,,17.9583,,37.4704
920533,2026-04-24,10.29,,55.1579,,155.4354
603726,2026-04-24,1.96,,46.5898,,-44.4406
300656,2026-04-24,1.29,,18.2878,,10.7968
600288,2026-04-24,-0.52,,37.9171,,236.0265
000056,2026-04-24,-3.53,,69.2475,,-3586.6473
688455,2026-04-24,-3.61,,53.686,,2.9424
603728,2026-04-24,1.58,,24.9648,,-31.5597
301121,2026-04-24,3.65,,45.0763,,-22.8687
300128,2026-04-24,0.75,,58.6629,,-706.9472
301397,2026-04-24,5.8,,43.555,,12.5794
920496,2026-04-24,0.47,,50.8747,,-88.475
301089,2026-04-24,2.53,,19.641,,-5.5674
300546,2026-04-24,-1.65,,13.7961,,258.669
300626,2026-04-24,1.07,,53.3195,,-33.9788
605088,2026-04-24,1.64,,41.7995,,22.6396
300584,2026-04-24,1.31,,27.1914,,-6.3845
301107,2026-04-24,4.23,,40.6939,,0.0624
301100,2026-04-24,0.77,,15.43,,-55.685
688189,2026-04-24,0.84,,33.1518,,-72.2483
000402,2026-04-24,2.45,,72.2249,,94.5545
300986,2026-04-24,0.42,,57.4096,,-77.1342
603933,2026-04-24,1.97,,42.2013,,-12.3383
300817,2026-04-24,1.72,,19.9231,,-34.7263
000576,2026-04-24,1.53,,11.1893,,-48.4223
300508,2026-04-24,0.69,,22.2049,,-75.9807
300068,2026-04-24,9.18,,62.0194,,2394.6584
300125,2026-04-24,-4.32,,71.0936,,-1166.8505
300644,2026-04-24,1.86,,49.4587,,-6.5724
000655,2026-04-24,1.39,,14.3377,,-55.9144
300581,2026-04-24,0.85,,19.0925,,311.0152
002708,2026-04-24,-3.71,,49.2523,,-336.6045
002963,2026-04-24,-1.32,,24.9488,,-235.4706
300509,2026-04-24,2.02,,63.8117,,21.2067
688726,2026-04-24,7.25,,68.1913,,277.4503
300371,2026-04-24,0.54,,12.8997,,-47.2802
688026,2026-04-24,4.03,,16.2144,,-14.642
300889,2026-04-24,-0.62,,37.5981,,-94.6039
301113,2026-04-24,2.56,,4.4058,,14.8916
301006,2026-04-24,2.78,,8.5312,,36.565
002296,2026-04-24,1.2,,26.7195,,-32.1473
920007,2026-04-24,31.97,,46.886,,183.8848
300380,2026-04-24,-1.66,,46.3005,,-840.2046
003033,2026-04-24,2.8,,27.1257,,45.5407
688018,2026-04-24,1.49,,10.529,,-18.0806
301202,2026-04-24,5.43,,56.8297,,422.7363
002510,2026-04-24,1.78,,61.347,,210.5598
600668,2026-04-24,0.38,,22.5704,,-64.8664
603966,2026-04-24,1.6,,57.1013,,54.527
920020,2026-04-24,26.17,,52.6134,,70.9005
300648,2026-04-24,-3.14,,50.2095,,-255.9792
002669,2026-04-24,-0.46,,40.5857,,-134.6542
002550,2026-04-24,5.68,,16.8177,,130.9844
300238,2026-04-24,2.7,,30.5993,,32.3133
920809,2026-04-24,21.15,,60.7312,,15137.5974
001255,2026-04-24,10.12,,38.7108,,36.0404
301031,2026-04-24,4.39,,27.6686,,85.4447
002108,2026-04-24,1.56,,30.96,,-47.223
600839,2026-04-24,0.38,,72.0004,,51.3916
000153,2026-04-24,2.29,,60.4506,,36.3059
920445,2026-04-24,4.07,,15.9347,,32.9328
300985,2026-04-24,-0.32,,15.142,,-113.535
300683,2026-04-24,0.33,,12.6595,,-28.7729
301131,2026-04-24,1.68,,51.5229,,-20.9411
000819,2026-04-24,1.29,,14.3068,,175.2513
301108,2026-04-24,2.73,,16.6151,,-42.2184
002882,2026-04-24,2.26,,39.8514,,13.8419
603681,2026-04-24,2.95,,54.3652,,11.812
002670,2026-04-24,-0.34,,64.6647,,-237.2553
688373,2026-04-24,-12.9,,33.8236,,
920925,2026-04-24,1.65,,10.8991,,-11.757
301368,2026-04-24,3.89,,51.9916,,-4.3841
002083,2026-04-24,1.39,,53.7491,,-39.8957
300663,2026-04-24,0.53,,50.2651,,15.439
003011,2026-04-24,1.33,,44.2418,,-32.6814
603131,2026-04-24,0.76,,41.3492,,-25.0954
920792,2026-04-24,3.13,,27.288,,-10.6022
600751,2026-04-24,1.16,,32.1023,,-87.6046
002177,2026-04-24,-1.76,,4.0038,,-76.2457
600022,2026-04-24,2.62,,54.8692,,-8.151
688638,2026-04-24,11.25,,84.4822,,40.0966
301000,2026-04-24,2.4,,11.0839,,-3.1587
300276,2026-04-24,0.39,,39.4665,,-38.5619
300945,2026-04-24,2.62,,7.3099,,-11.9604
300306,2026-04-24,0.81,,10.2159,,-10.3793
603489,2026-04-24,6.29,,20.8301,,19.4981
002437,2026-04-24,0.05,,56.2824,,-87.8905
688506,2026-04-24,-30.23,,78.8992,,-110.6178
002184,2026-04-24,1.15,,44.4044,,7.274
000612,2026-04-24,3.82,,33.0844,,-2.5003
688125,2026-04-24,3.61,,16.7118,,4.2828
300930,2026-04-24,3.64,,4.4517,,45.7591
300629,2026-04-24,3.02,,14.9297,,70.2551
920508,2026-04-24,0.34,,12.8339,,180.6655
605058,2026-04-24,2.28,,40.2965,,-14.4824
002806,2026-04-24,0.56,,35.5048,,-81.2913
000657,2026-04-24,2.14,,45.529,,40.8227
300407,2026-04-24,-1.96,,48.3781,,28.5479
000970,2026-04-24,2.85,,35.6479,,227.8451
603015,2026-04-24,1.16,,40.2863,,-48.7759
688772,2026-04-24,0.79,,64.9104,,-79.9686
920166,2026-04-24,26.91,,18.495,,11.3053
688786,2026-04-24,4.26,,19.3015,,58.6771
300759,2026-04-24,2.44,,44.5646,,0.1184
688766,2026-04-24,2.1,,4.174,,8.0726
002157,2026-04-24,-372.69,,97.0305,,-1290.5378
000546,2026-04-24,-0.28,,44.9354,,-96.5954
600721,2026-04-24,0.2,,29.8997,,27.2758
002589,2026-04-24,0.58,,65.2031,,-40.9817
300411,2026-04-24,3.05,,29.8961,,1563.2243
600071,2026-04-24,-2.53,,66.0424,,-419.967
688297,2026-04-24,10.33,,56.7542,,-23.354
003038,2026-04-24,4.74,,64.5912,,70.289
002657,2026-04-24,-0.9,,27.8582,,
002246,2026-04-24,0.58,,34.6778,,-49.1346
600881,2026-04-24,-3.62,,71.0548,,-2546.8773
002112,2026-04-24,0.43,,66.9268,,34.4348
000710,2026-04-24,-0.48,,27.3476,,-158.3216
920169,2026-04-24,5.56,,19.4492,,86.5246
002815,2026-04-24,3.35,,44.2009,,24.8172
301499,2026-04-24,4.27,,43.8328,,-2.3661
300187,2026-04-24,0.52,,55.3994,,-69.3731
002829,2026-04-24,-0.77,,35.554,,-160.9959
000555,2026-04-24,0.52,,48.8392,,-7.2949
002735,2026-04-24,4.44,,43.2841,,261.8305
301307,2026-04-24,2.69,,61.8096,,43.092
600448,2026-04-24,0.11,,66.397,,-64.7598
920553,2026-04-24,1.3,,18.6026,,-19.6851
002487,2026-04-24,2.03,,49.2618,,-18.9225
920839,2026-04-24,1.74,,24.9059,,-41.6874
300885,2026-04-24,2.89,,7.6645,,-9.6727
688512,2026-04-24,-11.97,,9.371,,
301033,2026-04-24,1.24,,19.6187,,-31.162
301045,2026-04-24,2.39,,19.5381,,-24.4659
920414,2026-04-24,4.14,,28.2969,,48.7562
300968,2026-04-24,0.52,,25.0426,,-68.1499
002952,2026-04-24,1.13,,21.3521,,-28.791
603488,2026-04-24,0.05,,15.0712,,-95.8935
002714,2026-04-24,-10.26,,65.1834,,-171.5507
920547,2026-04-24,10.17,,16.7255,,-17.6941
688639,2026-04-24,4.43,,18.9813,,77.6773
002513,2026-04-24,0.13,,59.108,,-28.6658
688426,2026-04-24,6.58,,18.4978,,6.3605
300505,2026-04-24,3.83,,34.6335,,394.0993
002686,2026-04-24,0.33,,43.1588,,-26.1923
920122,2026-04-24,0.39,,14.5416,,-6.3409
688660,2026-04-24,1.69,,71.8813,,-2.1921
002104,2026-04-24,-0.27,,13.9514,,-314.2048
300016,2026-04-24,2.07,,28.5632,,-23.2743
603718,2026-04-24,1.05,,45.2399,,10.1668
300365,2026-04-24,-0.84,,20.2852,,-285.968
301160,2026-04-24,4.9,,32.9052,,5.3656
002160,2026-04-24,0.75,,58.5019,,-17.5168
301617,2026-04-24,19.42,,29.3102,,70.7021
001225,2026-04-24,23.43,,18.6826,,77.1505
603086,2026-04-24,3.95,,38.1945,,265.9964
300884,2026-04-24,0.92,,26.2903,,-46.5053
000903,2026-04-24,-1.69,,61.6946,,-168.1481
002333,2026-04-24,-0.15,,21.0985,,-153.9822
301518,2026-04-24,10.22,,39.4988,,-2.0842
002337,2026-04-24,-0.66,,25.797,,-13.0558
603119,2026-04-24,12.11,,49.7499,,25.481
000504,2026-04-24,0.95,,83.5664,,-290.934
002972,2026-04-24,2.03,,12.1662,,-0.0688
603045,2026-04-24,0.44,,56.4245,,-47.7729
603678,2026-04-24,3.99,,30.8765,,-24.6192
001287,2026-04-24,7.24,,89.9825,,7.953
301159,2026-04-24,-2.7,,12.996,,-184.5344
301082,2026-04-24,2.5,,52.6238,,217.5574
920160,2026-04-24,15.87,,21.3082,,-17.143
002756,2026-04-24,13.87,,19.9894,,567.9582
600362,2026-04-24,1.84,,53.4559,,77.6716
301252,2026-04-24,5.75,,55.0549,,15.9725
600483,2026-04-24,3.51,,49.8294,,16.7953
002995,2026-04-24,-1.49,,33.2532,,-243.1812
002486,2026-04-24,0.22,,21.2699,,4390.5123
300085,2026-04-24,-3.78,,42.9012,,-2730.0642
300695,2026-04-24,1.74,,17.8997,,9.5881
688369,2026-04-24,-1.98,,23.2928,,-879.4495
600115,2026-04-24,-17.78,,83.5552,,
002394,2026-04-24,0.33,,31.0186,,-28.7938
000792,2026-04-24,27.12,,49.0743,,400.6966
301306,2026-04-24,2.16,,31.5442,,21.1983
002431,2026-04-24,-5.19,,78.6598,,-2298.698
920098,2026-04-24,10.12,,28.8351,,-20.8349
603889,2026-04-24,2.67,,29.316,,40.0878
600745,2026-04-24,1.47,,53.1019,,-24.6791
300375,2026-04-24,1.79,,25.0921,,10.8607
002460,2026-04-24,13.93,,32.7781,,621.1462
688573,2026-04-24,-13.49,,77.5012,,14.4921
300568,2026-04-24,3.79,,42.9324,,182.3946
603391,2026-04-24,8.45,,56.6504,,-10.1683
688235,2026-04-24,-7.65,,26.4645,,-965.9391
002861,2026-04-24,-1.06,,36.0249,,-329.4564
920163,2026-04-24,2.6,,12.3851,,32.8377
601689,2026-04-24,3.52,,45.4966,,60.8294
300204,2026-04-24,-1.65,,14.939,,
300126,2026-04-24,0.13,,16.9997,,-85.1356
603284,2026-04-24,16.58,,49.5648,,36.9746
300991,2026-04-24,0.81,,42.0566,,-75.5243
000737,2026-04-24,6.62,,50.8442,,5238.1869
001366,2026-04-24,3.78,,30.4262,,-59.3835
301587,2026-04-24,9.42,,22.6306,,34.2592
001202,2026-04-24,1.42,,29.6136,,-42.95
600606,2026-04-24,2.75,,88.0666,,-34.2765
688375,2026-04-24,3.77,,49.2905,,67.6258
300423,2026-04-24,1.4,,44.1384,,1.834
002520,2026-04-24,0.57,,49.6995,,-56.9025
300606,2026-04-24,1.24,,31.5527,,125.2166
002545,2026-04-24,2.49,,33.2135,,326.5021
002652,2026-04-24,-2.64,,61.08,,-310.3048
605287,2026-04-24,2.73,,80.9993,,-24.6411
601686,2026-04-24,2.15,,60.4737,,-58.8559
920299,2026-04-24,1.67,,13.4705,,9.5749
920375,2026-04-24,1.36,,38.4295,,-6.7019
301270,2026-04-24,5.41,,6.8749,,5.043
920019,2026-04-24,7.57,,49.8826,,50.0763
301170,2026-04-24,1.99,,26.4462,,-19.7269
301293,2026-04-24,2.76,,29.1902,,-7.6113
002340,2026-04-24,2.28,,58.1404,,20.4327
603021,2026-04-24,-4.51,,67.7913,,-1107.7927
300428,2026-04-24,2.58,,64.1832,,-11.2518
300450,2026-04-24,3.53,,60.8862,,72.5
605218,2026-04-24,0.54,,22.1889,,-76.0396
300963,2026-04-24,1.42,,23.4869,,119.14
300152,2026-04-24,0.4,,42.9563,,-131.9557
688759,2026-04-24,-15.57,,18.2323,,
920351,2026-04-24,3.7,,64.883,,64.9516
300787,2026-04-24,4.12,,43.1829,,99.4611
001229,2026-04-24,4.2,,10.4309,,7.8523
000558,2026-04-24,-0.75,,42.3343,,239.2658
300673,2026-04-24,1.58,,38.2683,,21.9884
920006,2026-04-24,19.09,,43.2982,,153.145
300363,2026-04-24,8.71,,39.6559,,308.5399
300337,2026-04-24,2.6,,58.543,,275.603
300100,2026-04-24,1.34,,58.9373,,-46.1829
300212,2026-04-24,0.87,,68.6712,,-45.7433
300377,2026-04-24,-1.25,,9.4311,,-123.5239
603122,2026-04-24,1.29,,20.338,,7.341
688613,2026-04-24,1.05,,10.4824,,-35.2962
002779,2026-04-24,1.08,,25.8076,,359.1986
920274,2026-04-24,8.14,,57.2051,,27.9123
300368,2026-04-24,-0.79,,74.7047,,-385.1779
300057,2026-04-24,1.51,,56.2054,,802.102
300006,2026-04-24,-1.24,,27.4526,,-155.7568
300101,2026-04-24,5.22,,31.9382,,74.8044
301398,2026-04-24,7.65,,24.7541,,-41.4289
688278,2026-04-24,4.71,,18.2846,,67.9014
600255,2026-04-24,1.08,,55.6902,,-27.3701
600793,2026-04-24,0.67,,78.3536,,-58.1759
300120,2026-04-24,1.08,,35.8493,,92.2472
002849,2026-04-24,1.31,,43.7351,,-15.4789
301220,2026-04-24,3.97,,29.4319,,80.4388
301263,2026-04-24,2.97,,12.3578,,211.0141
603978,2026-04-24,1.65,,37.9861,,178.8331
600753,2026-04-24,0.29,,41.5696,,-56.1477
300427,2026-04-24,1.48,,56.1499,,-8.5351
603072,2026-04-24,9.99,,65.6097,,55.7859
002541,2026-04-24,2.25,,61.5163,,-8.2559
688332,2026-04-24,4.38,,3.7571,,-15.9877
688615,2026-04-24,41.96,,47.8836,,96.3709
300440,2026-04-24,-2.31,,40.6009,,-4314.4326
688449,2026-04-24,-20.85,,41.658,,-275.4292
605188,2026-04-24,1.41,,58.3575,,-47.1071
600361,2026-04-24,1.04,,82.4072,,-40.6806
688365,2026-04-24,-2.85,,24.4571,,
002009,2026-04-24,4.1,,64.0679,,105.8287
002077,2026-04-24,0.61,,22.7375,,62.0798
002453,2026-04-24,-0.2,,38.6985,,-116.5166
301696,2026-04-24,35.04,,28.1387,,52.2897
300465,2026-04-24,0.28,,53.3527,,-93.3996
920751,2026-04-24,7.04,,28.3137,,-2.7475
603051,2026-04-24,2.5,,38.1065,,12.0574
603109,2026-04-24,0.16,,45.3677,,-94.7522
688004,2026-04-24,-0.81,,6.0419,,-276.7703
688070,2026-04-24,-0.33,,16.3715,,-2414.4108
603162,2026-04-24,17.96,,29.415,,29.7568
601002,2026-04-24,1.3,,23.6096,,8.9808
688733,2026-04-24,3.43,,26.9526,,149.2691
603010,2026-04-24,3.23,,20.7871,,-37.7043
603232,2026-04-24,-4.17,,27.6053,,-111.4696
002163,2026-04-24,-4.96,,80.9132,,-221.8485
600481,2026-04-24,4.78,,74.8644,,389.5771
688092,2026-04-24,1.8,,17.5523,,7.3067
002086,2026-04-24,-2.67,,84.678,,-231.2098
300724,2026-04-24,4.21,,50.1182,,29.9343
300543,2026-04-24,2.09,,52.0093,,-56.473
688383,2026-04-24,5.37,,45.6736,,83.4909
300521,2026-04-24,-0.48,,11.297,,3060.6048
603810,2026-04-24,2.1,,30.4964,,-39.3855
920436,2026-04-24,0.6,,40.2562,,-86.941
301211,2026-04-24,1.24,,4.6734,,-23.4451
301225,2026-04-24,6.75,,37.8439,,3.4134
688156,2026-04-24,0.5,,16.1281,,-47.6367
300650,2026-04-24,2.15,,51.6956,,-28.8462
603505,2026-04-24,2.64,,40.9225,,-23.9142
300765,2026-04-24,3.62,,8.3181,,32.859
300551,2026-04-24,-0.17,,24.4702,,-458.2491
002685,2026-04-24,1.01,,37.6561,,-24.578
688039,2026-04-24,-0.99,,19.6557,,-1139.1339
000788,2026-04-24,0.88,,46.602,,-48.379
920407,2026-04-24,5.4,,26.6208,,33.2902
920204,2026-04-24,1.45,,21.1108,,-57.872
300290,2026-04-24,-2.3,,38.9217,,-570.7237
002578,2026-04-24,1.08,,24.6133,,54.6557
920642,2026-04-24,1.45,,28.1209,,-69.6639
920239,2026-04-24,5.44,,68.6886,,-10.5566
601609,2026-04-24,1.77,,66.2971,,28.2539
688056,2026-04-24,1.49,,9.9778,,-17.5473
600768,2026-04-24,-0.79,,26.0261,,5929.5713
920145,2026-04-24,-0.55,,3.4706,,-201.1335
002434,2026-04-24,1.75,,46.4187,,-43.7291
000826,2026-04-24,-2.84,,64.0181,,
002586,2026-04-24,-0.52,,54.3324,,36.0241
300316,2026-04-24,6.07,,59.9641,,61.8143
920593,2026-04-24,17.88,,29.9618,,63.956
002605,2026-04-24,3.6,,37.6549,,-63.6257
688122,2026-04-24,3.85,,37.6836,,68.0782
003021,2026-04-24,0.8,,10.871,,-50.1086
920926,2026-04-24,12.3,,52.6044,,247.0627
301512,2026-04-24,17.36,,31.2735,,-33.4498
002034,2026-04-24,3.04,,57.5157,,16.9455
300723,2026-04-24,4.11,,47.8022,,8.8669
603030,2026-04-24,-1.2,,84.0363,,-139.049
300790,2026-04-24,2.52,,47.9342,,-25.4627
301099,2026-04-24,3.73,,30.954,,267.6121
002527,2026-04-24,-0.65,,41.9953,,-159.2641
300699,2026-04-24,4.77,,20.8081,,-6.0514
688058,2026-04-24,1.47,,2.5454,,396.9742
688520,2026-04-24,79.46,,121.1271,,-14.0699
002769,2026-04-24,0.81,,62.4566,,-47.5419
605598,2026-04-24,6.99,,16.2746,,154.6844
300572,2026-04-24,0.7,,18.8518,,-0.174
002557,2026-04-24,4.22,,35.3441,,5.1693
300632,2026-04-24,1.8,,23.7823,,-7.7057
000911,2026-04-24,-11.68,,91.7993,,-797.7682
920062,2026-04-24,0.79,,49.5899,,3960.6676
601899,2026-04-24,7.8,,56.5552,,117.0334
603843,2026-04-24,-0.36,,76.2078,,-199.2961
301032,2026-04-24,0.64,,58.5717,,-53.2293
605299,2026-04-24,1.02,,26.4777,,4.2981
688228,2026-04-24,-0.38,,21.2804,,-353.2576
603669,2026-04-24,1.4,,40.3381,,-41.4358
688010,2026-04-24,0.71,,30.5027,,23.6016
002506,2026-04-24,0.96,,73.2496,,14.6582
301349,2026-04-24,13.88,,22.8546,,9.0455
300647,2026-04-24,2.54,,48.1322,,1213.3092
600226,2026-04-24,11.33,,9.9545,,210.2855
300660,2026-04-24,2.46,,37.4525,,-8.5123
300160,2026-04-24,4.76,,38.1078,,233.3673
920056,2026-04-24,3.67,,49.7056,,-22.9683
920396,2026-04-24,1.14,,28.2522,,-36.0916
300554,2026-04-24,-1.15,,37.2166,,-202.3019
301272,2026-04-24,9.45,,48.1637,,29.0033
603289,2026-04-24,2.1,,29.8678,,-27.8558
000981,2026-04-24,9.13,,67.323,,-146.8004
300468,2026-04-24,0.58,,5.2066,,5.68
688238,2026-04-24,0.57,,15.3555,,28.7837
688711,2026-04-24,1.39,,15.2497,,-24.0668
300487,2026-04-24,3.72,,38.5911,,-7.4931
300066,2026-04-24,1.63,,9.9152,,-0.58
301517,2026-04-24,10.73,,63.1016,,-29.8633
301321,2026-04-24,1.88,,57.1863,,-8.8187
300232,2026-04-24,1.65,,55.4426,,3.5855
688067,2026-04-24,1.21,,11.1392,,-11.1714
920855,2026-04-24,2.24,,23.8818,,-10.385
300730,2026-04-24,-3.86,,36.8294,,-38.0193
603665,2026-04-24,1.95,,67.2389,,-26.1674
920579,2026-04-24,3.57,,67.43,,-123.0685
002587,2026-04-24,-0.52,,36.3292,,-624.3035
601702,2026-04-24,3.17,,47.7595,,0.7525
300007,2026-04-24,2.08,,48.6886,,8.9914
000919,2026-04-24,1.31,,18.866,,4.4072
000766,2026-04-24,0.25,,49.4072,,49.609
600076,2026-04-24,-0.77,,37.4064,,-190.0027
002047,2026-04-24,-1.43,,68.7691,,-340.6076
002056,2026-04-24,5.16,,53.1664,,40.5381
300260,2026-04-24,6.01,,58.36,,150.2166
301309,2026-04-24,13.39,,39.3228,,14.4896
300020,2026-04-24,1.43,,45.5441,,-13.8575
920415,2026-04-24,-0.36,,15.8558,,-18.1139
002403,2026-04-24,-1.26,,62.0966,,-286.4994
002693,2026-04-24,0.15,,35.9312,,-13812.7664
301279,2026-04-24,2.67,,45.8606,,8.6963
002822,2026-04-24,-0.27,,57.7626,,-125.8624
000065,2026-04-24,1.66,,64.1374,,78.5299
688559,2026-04-24,0.71,,73.4814,,176.6215
002198,2026-04-24,0.37,,13.0376,,-67.3424
603833,2026-04-24,1.73,,40.4884,,3.324
300435,2026-04-24,2.41,,36.2393,,7.6608
603588,2026-04-24,2.99,,64.3024,,34.9165
603257,2026-04-24,2.31,,55.4688,,-4.8883
603216,2026-04-24,1.31,,23.8968,,19.0905
301348,2026-04-24,5.21,,37.5517,,-15.0108
002228,2026-04-24,1.52,,59.1208,,-40.8981
688202,2026-04-24,5.48,,24.8005,,62.8409
688356,2026-04-24,4.73,,4.6854,,45.4107
000545,2026-04-24,1.76,,34.8749,,-3.0201
920367,2026-04-24,9.02,,15.0252,,-20.654
605162,2026-04-24,2.15,,12.6865,,25.0626
000592,2026-04-24,-0.06,,39.6599,,-105.2072
002876,2026-04-24,3.03,,38.7048,,-11.346
002638,2026-04-24,-1.41,,21.2382,,-2568.7146
688503,2026-04-24,7.73,,54.8172,,73.2888
002925,2026-04-24,2.76,,29.5961,,-38.6717
920799,2026-04-24,1.38,,50.7943,,9.6089
301227,2026-04-24,-0.99,,39.1959,,-43.1655
002553,2026-04-24,1.28,,11.9349,,-42.8512
002548,2026-04-24,-9.88,,68.7566,,-496.299
300785,2026-04-24,-1.24,,15.9818,,-187.2129
301181,2026-04-24,1.97,,8.424,,5.6711
603408,2026-04-24,3.57,,36.2665,,-7.4148
300180,2026-04-24,0.29,,40.2424,,-80.9584
603281,2026-04-24,30.31,,23.126,,200.8537
300093,2026-04-24,-11.2,,83.1306,,-10197.0408
603626,2026-04-24,0.2,,49.9531,,-89.4299
603613,2026-04-24,3.46,,53.7497,,98.8584
688419,2026-04-24,4.03,,49.0877,,3648.6919
301079,2026-04-24,1.71,,33.4129,,-3.7523
301261,2026-04-24,3.72,,37.9361,,-15.9344
920005,2026-04-24,10.91,,36.6222,,-29.0313
002837,2026-04-24,0.68,,45.7431,,-61.1943
000415,2026-04-24,-2.95,,83.9704,,71.5672
000566,2026-04-24,-0.83,,71.041,,-5794.2071
603275,2026-04-24,10.95,,25.7734,,-23.814
920725,2026-04-24,6.44,,42.0835,,55.1093
605567,2026-04-24,1.07,,33.1366,,-55.6232
301210,2026-04-24,9.07,,48.801,,-16.2047
688626,2026-04-24,0.49,,9.3051,,-75.4725
300806,2026-04-24,1.17,,69.1563,,205.0882
301361,2026-04-24,3.43,,15.6491,,-3.8558
300219,2026-04-24,2.39,,50.146,,-11.4004
603305,2026-04-24,3.18,,55.1596,,33.6851
603032,2026-04-24,6.18,,44.1995,,1754.0937
688322,2026-04-24,-2.7,,6.7542,,
002865,2026-04-24,1.98,,74.631,,1126.6439
301268,2026-04-24,2.94,,42.5958,,82.4596
301076,2026-04-24,2.49,,6.34,,24.5106
688500,2026-04-24,-0.22,,12.7712,,-137.2924
688709,2026-04-24,17.38,,42.6206,,14.8094
300932,2026-04-24,0.99,,36.6529,,-38.7674
603679,2026-04-24,-1.0,,44.7995,,-130.3508
301449,2026-04-24,25.56,,28.9398,,62.2026
300112,2026-04-24,0.69,,27.9073,,64.65
300143,2026-04-24,1.34,,27.2581,,90.8234
600527,2026-04-24,0.67,,5.6517,,22.258
002795,2026-04-24,1.54,,45.7825,,46.068
300531,2026-04-24,1.7,,22.4085,,-33.4794
600507,2026-04-24,5.41,,58.9061,,-3.3046
920100,2026-04-24,3.05,,43.536,,-26.1351
920985,2026-04-24,2.23,,77.4677,,24.0606
603172,2026-04-24,6.97,,35.7362,,-10.2469
002183,2026-04-24,0.66,,77.0207,,-58.6889
300210,2026-04-24,-1.95,,45.6696,,-371.1908
920180,2026-04-24,7.36,,18.8391,,-0.172
300255,2026-04-24,0.96,,44.6262,,-57.4227
002653,2026-04-24,0.92,,43.6833,,-94.1528
688480,2026-04-24,2.0,,44.0735,,32.4622
000610,2026-04-24,-4.35,,63.2538,,
002860,2026-04-24,2.77,,26.3983,,-21.1406
920168,2026-04-24,2.97,,42.0595,,62.2099
002363,2026-04-24,0.7,,35.3389,,-4.6274
603789,2026-04-24,-1.8,,50.081,,-12372.0498
920564,2026-04-24,4.06,,24.2238,,470.1284
300475,2026-04-24,3.41,,61.4743,,9.8719
688816,2026-04-24,2.17,,46.4323,,971.9882
603279,2026-04-24,4.38,,45.0969,,54.5356
002240,2026-04-24,17.32,,36.3597,,852.5808
920885,2026-04-24,2.1,,24.1214,,15.3005
002859,2026-04-24,1.43,,47.0328,,-65.9307
002773,2026-04-24,4.65,,11.8725,,26.9063
301041,2026-04-24,0.12,,27.4326,,-96.6887
000815,2026-04-24,-0.06,,31.4488,,-109.6552
688323,2026-04-24,1.37,,48.524,,-27.2296
688376,2026-04-24,12.09,,62.374,,16.1236
002528,2026-04-24,-3.95,,63.846,,
301117,2026-04-24,-0.33,,8.0518,,7.4739
688162,2026-04-24,1.42,,58.5904,,2.7318
300115,2026-04-24,-3.6,,67.1999,,-245.6367
603838,2026-04-24,-0.16,,6.4517,,-151.6782
603527,2026-04-24,2.42,,46.3859,,19.4672
300004,2026-04-24,0.97,,14.7773,,-109.5752
605178,2026-04-24,-0.53,,22.8233,,-356.7355
000547,2026-04-24,1.57,,28.5177,,-22.0043
688066,2026-04-24,-2.23,,35.771,,56.4647
300680,2026-04-24,3.13,,47.5606,,31.6666
688073,2026-04-24,3.89,,10.628,,36.9137
301127,2026-04-24,1.0,,16.7509,,-13.774
301153,2026-04-24,-0.21,,49.927,,17.471
600382,2026-04-24,1.39,,15.6783,,-25.7033
688716,2026-04-24,3.56,,24.6801,,-9.9926
688790,2026-04-24,-23.29,,17.7125,,
603993,2026-04-24,4.37,,70.3104,,53.8265
301200,2026-04-24,3.23,,29.1947,,93.496
688077,2026-04-24,4.72,,49.9436,,80.5075
601615,2026-04-24,6.44,,63.9647,,473.305
920230,2026-04-24,9.59,,28.8951,,9.8295
300751,2026-04-24,2.97,,41.733,,48.9473
301157,2026-04-24,1.9,,26.8794,,32.7422
301555,2026-04-24,3.03,,72.7068,,-56.8381
002978,2026-04-24,6.86,,12.9077,,-0.9867
300679,2026-04-24,2.27,,31.0735,,-13.589
688795,2026-04-24,-108.23,,18.0799,,
920001,2026-04-24,4.09,,7.3573,,14.5695
603077,2026-04-24,6.5,,16.418,,332.6199
300762,2026-04-24,-0.78,,17.1035,,-365.0457
603103,2026-04-24,4.82,,71.8844,,-55.8938
920092,2026-04-24,0.38,,30.594,,-79.2766
300217,2026-04-24,2.02,,50.4651,,128.237
002321,2026-04-24,-3.57,,65.2727,,-69.2629
603222,2026-04-24,5.41,,41.8498,,88.671
002932,2026-04-24,33.19,,18.2757,,308.6813
688560,2026-04-24,2.3,,28.0111,,34.3294
603559,2026-04-24,-3.04,,63.1896,,
301636,2026-04-24,27.22,,47.7735,,128.8243
603179,2026-04-24,2.2,,50.2629,,-16.897
600749,2026-04-24,-2.25,,27.9884,,-289.4739
920476,2026-04-24,-0.75,,22.1974,,-14.2195
920942,2026-04-24,3.6,,42.0518,,-40.1564
301087,2026-04-24,1.0,,18.3432,,-59.6586
